Description,TotalSalesDollars,ProfitMargin
Tardieu Laurent Le Becs Fins,2221.83,92.44046574
Tarima 14 Blanco Alicante,2127.86,75.7526341
Tariquet Sauvignon,1247.04,10.66204773
Tasca D'Almerita Lamuri Nero,459.64,51.8840832
Tasca D'Almerita Leone 11,1025.46,54.32683869
Tasca D'Almerita Rosso 06,2148.41,79.91724112
Tatoosh Bourbon,5786.89,80.20612108
Tatoosh Whiskey,1604.69,79.57362481
Tavernello Pinot Grigio IGT,71.94,31.02585488
Tavernello Pnt Grigio,143.76,44.07345576
Taylor Fladgate 11 Port,1407.78,69.08449469
Taylor Fladgate 30 yr Tawny,2419.78,32.5525461
Taylor Lake Country Wh,63.92,34.16770964
Taylor Madeira NY,4670.64,33.91740746
Taylor New York Marsala,575.28,28.27492699
Tellus Chardonnay,1573.63,24.85654188
Telmo Rodriguez Gaba do XII,107.88,34.59399333
Tempranillo Vente Mazzaron,5433.21,31.14567631
Temptation Znfdl,441.72,53.87123064
Tempus Fugit Gran Classico,39.99,24.23105776
Tempus Fugit de Violettes,32.99,21.88541982
Ten High Bourbon,816.08,40.70556808
Tenet Syrah The Pundit,2706.67,44.85105314
Tenshen White,4605.44,87.74319066
Tentaka Kuni Hawk Heavens J,467.64,55.86348473
Tenuta Alzatura Sagrantino,6476.76,76.69668167
Tenuta San Guido 09 Sassacia,2039.88,83.76669216
Tenuta Santo Pietro Imago 11,329.25,45.62186788
Tenuta Sette Cieli Indaco,2159.55,83.36922044
Tenuta Sette Cieli Yantra,725.67,73.91651853
Tenuta Sette Ponti Crognolo,1091.61,69.4286421
Tenuta Sette Ponti Oreno,2753.49,68.20326204
Tenuta di Biserno Il Pino,779.87,68.17161835
Tenuta di Capraia 11 Chianti,2558.72,30.24402826
Tenuta la Favola Bianco,419.76,34.19096627
Tequila Rose Strawberry Gift,9698.52,31.90919852
Tercos Torrontes,1005.69,38.35873878
Terlato Fmly Vyd Angels Peak,1154.67,82.29104419
Terra D'Oro Pnt Grigio,1870.44,29.13325207
Terra D'Oro Znfdl,143.88,32.44370309
Terra Mia Lacryma Christi Wh,778.87,32.6216185
Terra d'Oro Ch Bl/Viognier,4975.85,65.97767216
Terra de Touros Red,487.39,22.88721558
Terra de Touros White,953.32,84.20572316
Terrazas Alto Cab Svgn Argn,190.78,28.79756788
Terrazas Alto Chard Mendoza,278.21,12.3971101
Terrazas Torrontes Rsv 10,6460.8,35.35862432
Terre Rouge Syrah Les Cotes,9813.79,40.63211053
Terre du Lion Saint-Julien,1159.71,88.80323529
Terrilogio Primitivo,189.76,42.95952782
Terruzzi & Puthod Vernaccia,4.99,32.46492986
Thatchers Organic Coffee Hou,99.9,21.22122122
Thatchers Organic Cucumber,539.46,24.82482482
Thatchers Organic Pomegranat,269.73,27.52752753
The Beach House Red,503.52,28.69399428
The Big Easy Red,5843.73,30.86128209
The Calling Cab Svgn Rio Lgo,8721.51,31.25101043
The Calling Dutton Chard RRV,7736.13,29.39221549
The Calling Pnt Nr RRV,7921.83,12.99990028
The Chocolate Block Red,779.74,36.74173442
The Club Mudslide,83.58,91.325676
The Club Strawbry Margarita,143.28,98.97403685
The Crusher 12 Sugar Beet Rd,167.88,31.52251608
The Crusher Pnt Nr,6155.13,35.78039781
The Culprit Red,399.8,12.34117059
The Curator Red,359.64,31.03103103
The Curator White,119.88,32.93293293
The Divining Rod Chard,239.83,9.635992161
The First Lady Cab Svgn,779.4,31.94765204
The GlenDronach Cask Strngth,4589.49,97.09510207
The Glenlivet 25 Yr Old,5399.82,21.2283002
The Glenlivet Oloroso Nadu,794.9,85.25852308
The Glenturret 27 Yr Old,4199.79,96.39243867
The Great American Wine Chrd,131.89,39.76798848
The Immortal Zin,503.58,35.02919099
The Insider Cab Svgn,953.47,11.19594743
The Irishman Irish Whiskey,587.25,72.09195402
The Loop Svgn Bl,167.88,33.30950679
The Macallan 17Yr Old Scotch,6969.71,85.33425351
The Macallan 21 Yr Old,1919.94,27.00709397
The Macallan MOP,1499.99,25.92617284
The Messenger Telegram White,208.89,69.07463258
The Monterey Vyds Chard,5436.62,44.59057282
The Naked Grape Box Moscato,1956.78,0.767587567
The Naked Grape Chard,8147.66,34.97298611
The Naked Grape Harvest Red,4817.5,25.33056565
The Offering Rhone,97.96,34.21804818
The Pass Svgn Bl,431.52,35.48387097
The Path Merlot,287.76,45.87155963
The Path Pnt Nr,7052.63,39.63953873
The Peach Chenin Bl/Viognier,6866.34,39.37396051
The Pessimist Cab Svgn,90.87,36.34862991
The Royal Chenin Blanc,203.83,64.54398273
The Rule Cab Svgn Napa Vly,5026.2,4.642075524
The Seeker Malbec,9318.29,35.54514831
The Shepherd Svgn Bl,8671.5,36.06677045
The Show Malbec Argentina,1678.6,26.10985345
The Tractor Guy Pnt Nr,1559.22,58.37662421
The Transcendentalist,1119.6,27.63129689
The Tweeddale 12 Yr Old,1324.75,64.96244574
The Usual Suspect Cab Svgn,349.65,27.79064779
Thorny Rose Cab Svgn,6779.85,36.67234526
Thorny Rose Red,3791.94,35.25214007
Thorny Rose Svgn Bl NZ,7901.48,31.88111594
Three Olives Cake Vodka,239.84,41.82788526
Three Olives Chocolate Vodka,9001.75,87.92534785
Three Olives Dude Vodka,914.39,81.67302792
Three Olives Elvis Presley,119.92,43.16210807
Three Olives Jacked Apple,670.39,97.6401796
Three Olives Mango Vodka,1603.93,1.551813358
Three Olives Orange Vodka,2065.56,9.711652046
Three Olives Tomato Vodka,314.79,65.24667238
Three Olives Vodka w/Flask,4549.44,92.29487585
Three Olives Whipped Cream,483.56,89.34155017
Three Saints Steak House Red,167.88,32.45175125
Three Thieves Bandit Merlot,95.88,31.0387985
Three Thieves Bnd Pnt Grigio,567.29,30.09748101
Three Wishes Cab Svgn,223.72,21.56266762
Three Wishes Merlot,246.75,17.45896657
Three Wishes Pnt Grigio Colm,194.11,21.36417495
Thunevin Calvet Cuvee Constn,9925.48,14.64150852
Tiamo Chianti,481.63,60.59007952
Tiamo Pnt Grigio,635.52,36.25377644
Tiamo Prosecco,804.57,10.58577874
Tierra de Antes Malbec Mndza,130.21,42.86153137
Tierruca Svgn Bl Rsva,191.76,25.53191489
Tijuana White Tequilla,8.99,28.58731924
Tikal Natura Malbec,9575.21,22.53966232
Tiki Sound Svgn Bl,326.71,67.75121668
Tilia Chard Mendoza,4361.7,40.57362955
Tin Barn Cab Svgn Sonoma Cty,1671.24,10.88533065
Tin Barn Svgn B Hi Vista Vyd,1439.1,0.938086304
Tin Barn Znfdl RRV Gilsson,263.88,32.42382901
Tineta Avante 10 Tinto Fino,6846.77,33.30300273
Tineta Tinto Fino Ribera Del,489.65,8.53875217
Tintero Langhe Arneis,2004.77,77.14700439
Tintonegro Mendocino Malbec,1780.38,27.81316348
Tippy Cow Choclate Rum Cream,479.76,46.42321161
Tippy Cow Shamrock Mint,3089.34,87.24452472
Tippy Cow Vanilla Soft Serve,239.88,40.97048524
Tisdale Cab Svgn Cal,574.56,32.33082707
Tisdale Chard Cal,690.27,28.28893042
Tisdale Merlot Cal,1053.36,37.55980861
Tisdale Shiraz Cal,522.69,25.34006773
Tisdale Vyds Pnt Grigio,1244.88,35.0877193
Tisdale Vyds Pnt Nr,494.76,31.42129517
Tisdale Vyds Sweet Red,191.52,19.48621554
Tisdale Vyds Wh Znfdl Cal,1193.01,36.26876556
Tiziano Chianti,7232.57,31.806398
Tiziano Pnt Gr Delle Venezie,1282.93,26.35139875
Tiziano Prosecco,1529.1,39.02295468
Toad Hollow Risque Sparkling,1173.3,40.42700077
Toad Hollow Rose Eye Pnt Nr,1929.41,63.16490533
Toasted Head BB Oaked Svgn B,642.47,82.34314443
Toasted Head Untamed Red,6142.65,24.6028994
Tohu Chard Marlborough NZ,3830.28,21.23813403
Tohu Pnt Nr Marlboro,1135.52,22.0092997
Tom Eddy Cab Svgn Napa,1099.8,57.5177305
Tom Eddy Mt Veeder Cab S Rsv,3743.52,81.18134804
Tomada de Castro Albarino,215.88,33.35186215
Tomahawk Maple Cream Liqueur,3644.85,69.02994273
Tommasi Amarone,6379,31.66781627
Tommasi Poggio Tufo Cab Svgn,269.73,74.78960442
Tommaso Bussola Amarone Clsc,899.85,61.04350725
Tons de Durum Douro Red,733.4,77.91109899
Torii Mor Pnt Nr Deux Verres,594.83,43.98399543
Tormaresca Neprica Puglia,709.39,38.00307306
Tormaresca Primitivo,491.63,39.88161829
Torna Sorrento Limoncello,265.81,87.85598736
Torre Migliori Monte d'Abruz,1061.32,33.58836166
Torremoron Tinto,1242.98,86.4454778
Torres Sangre de Toro Catal,5527.41,37.98107975
Torrontes Jelu San Juan,2542.92,13.0409136
Tortiose Crk La Charmel Mus1,5859.55,32.37193982
Tortoise Creek Cab Svgn,819.36,20.13766842
Tortoise Creek Cal Pnt Nr,1805.61,32.4095458
Tortoise Creek Chard,696.43,15.12140488
Tortoise Creek Znfdl,143.88,31.52627189
Toucas Vinho Verde DOC,878.12,35.38924065
Tozai Blossom of Peace,7333.72,28.61903645
Tozai Nigori Voice Mist Sake,131.94,31.96907685
Tozai Snow Maiden Junmai Ngr,449.57,33.55556572
Tozai Typhoon Sake,79.95,21.57598499
Tracia Syrah,44.94,88.49577214
Trackers Crossing Moscato,146.79,21.19354179
Trader Joe's Chard 720 Btls,45.48,32.45382586
Trader Joe's Pet Rsv Merlot,89.88,35.11348465
Trader Joe's Petit Rsv Znfdl,93.48,31.06546855
Tranzind Red Blend,2504.4,39.57235266
Trapiche Chard,1725.12,35.05843072
Trapiche Malbec,646.92,34.22370618
Travis Hasse's Apple Pie Liq,271.83,48.08520031
Treana White Table Central,215.88,31.96220122
Trefethen Merlot Napa,479.88,33.78344586
Trentadue Merlot Alex Vly,208.89,27.7322993
Trentadue Znfdl Alex Vly,9342.67,34.22437055
Triga Alicante Tinto 11,4077.96,35.06753377
Triibe Celtic,318.83,68.4220431
Trim Cabernet Sauvignon,727.44,29.97360607
Trimbach Pnt Gris Rsv,1511.28,22.74098777
Trinchero BRV Cab Svgn Napa,1839.77,12.46731928
Trinity Oaks Cab Svgn Cal,1997.5,28.13516896
Trinity Oaks Chard Cal,1478.15,28.92466935
Trinity Oaks Merlot Cal,958.8,31.91489362
Trinity Oaks Pnt Grigio Cal,2588.76,32.4155194
Trinity Oaks Pnt Nr Cal,1094.63,18.81092241
Triple Crown Blended Whiskey,1295.19,94.39001228
Triple Eight Vodka,63.98,24.25758049
Triton Avante Mencia,2773.15,95.18561924
Trivento Birds & Bees Sw Red,244.44,31.07511046
Trivento Golden RSV Malbec,93.48,34.65982028
Trombetta Family Pnt Nr Gaps,3989.43,84.27068529
Trombetta Family Wines Pnt N,2649.47,72.50695422
Truchard Carneros Cab Svgn,7124.73,7.918054439
Truchard Carneros Chard,5287.1,34.27247451
Truchard Vyds The Shepard Rd,917.57,14.01200998
True Myth Chard Keg,310.99,34.21010322
Truuli Peak Vodka,2636.43,92.16023183
Truvee Chard,1783.29,20.89060108
Truvee Red,1563.51,14.32098292
Tsilili Tsipouro,9227.75,23.35390534
Tullamore Dew 10 Yr Old,4138.94,84.61828391
Tullamore Dew Crock,9986.67,7.755437999
Tullia Prosecco,491.67,19.78359469
Tullibardine 20 YO Highland,2879.84,95.50356964
Tullibardine Burgundy Finish,3054.53,84.92304872
Tullibardine Sauterne Finish,2794.57,77.93148857
Tullibardine Sherry Finish,3509.46,95.66001607
Turnbull Cab Svgn 11,1982.63,73.10239429
Turnbull Cab Svgn Napa,5526.75,9.871081558
Turnbull Cab Svgn Oakvile 12,2309.67,27.75591318
Turning Leaf Pnt Nr RSV VDP,549.5,18.87170155
Tussock Jumper Chard,9.99,31.93193193
Tussock Jumper Malbec,59.88,34.66933868
Tutunjian Cab Svgn,185.88,34.66752744
Twenty 2 Coffee Vodka,299.88,26.49059624
Twenty Grand Cognac,1659.17,88.52197183
Twisted Cab Svgn Cal,970.92,71.85761958
Twisted Chard Cal,458.49,8.944578944
Twisted Moscato,1591.23,30.31805584
Two Hands Bella Gardn Shiraz,5039.28,88.12032671
Two Oceans WestrnCape Shiraz,6964.77,30.62628055
Two Vines Vineyard 10 Red,978.65,31.00189036
Ty Ku Coconut Nigori,4404.44,39.45745657
Ty Ku Cucumber Sake,359.7,34.19516264
Uncle Val's Peppered Gin,9812.45,70.48953116
Underwood Pnt Nr,8082.38,4.947552577
Undone Pnt Nr,3496.5,31.42513943
Urban Rsl Mosel,2014.56,33.30950679
Uvaggio Primitivo Lodi,2817.65,84.15062197
Valandraud 09 St Emilion Cru,2459.59,79.81614822
Valckenberg Dornfelder,6354.7,29.84672762
Valckenberg Madonna Spatlese,155.88,32.4095458
Valckenberg Rsl,194.85,47.03618168
Valdivieso Brut,220.83,78.60345062
Valdivieso Cab Franc Rsva,7167.57,21.02358261
Valentin Bianchi Elsa Malbec,995.17,24.37071053
Valle de la Puerta Torrontes,3452.16,42.53250139
Valley of the Moon Blend 41,659.67,6.134885625
Valley of the Moon Pnt Bl,5314.59,32.31387558
Valley of the Moon Znfdl,1599.2,30.45522761
Valmaggiore Nebbiolo d'Alba,986.79,61.90070836
Vampire Transylvania Merlot,227.15,96.2403698
Van Gogh Chocolate Liqueur,206.77,5.614934468
Van Ruiten Family Cab Svgn,346.17,88.26588093
Van Ruiten Family Chard,1208.03,92.26178158
Van Winkle Special Rsv 10 Yr,3459.42,33.91233213
Van Winkle Special Rsv 12 Yr,2649.62,29.92240397
VanGogh Acai Blueberry Vodka,1427.49,34.12353151
Vecchia Romagna Nera Brandy,8005.14,12.47198675
VeeV Acai Spirit,1095.99,56.26146224
Vega Sindoa 14 Chard Navarra,1984.3,81.2820642
Vega Sindoa 14 Garnacha Nava,1704.66,95.19317635
Vega Sindoa Cab Svgn Navarra,6523.72,72.87161313
Vegan Vines Chard,5825.52,92.64615004
Velvet Crush Cab Svgn,163.88,1.147180864
Vendange Chard 192/2Pk  Plt,191.88,18.26141338
Vendange Pnt Grigio Cal,1655.85,30.60240964
Vendange Shiraz,175.56,12.33766234
Vendange Sweet Pink Moscato,195.72,12.44635193
Vendange Sweet Red,104.85,21.54506438
Vendange Sweet White,395.01,91.64578112
Venta Morales Organic Tempra,246.21,19.87327891
Venta Morales Tempranillo,5737.03,47.48589427
Verde Sole Chard,923.16,55.80397764
Verde Sole Petite Sirah,5506.91,8.364218772
Verde Sole Pnt Grigio,536.51,36.12048238
Verde Sole Znfdl,6549.22,36.17804868
Verite La Joie Red Sonoma,2549.94,65.9862585
Verite La Muse Red Sonoma,849.98,34.21021671
Very Old Barton,467.64,24.78829869
Veuve du Vernay Brut Rose,1090.99,41.65849366
Veuve du Vernay Sparkling Ro,191.52,1.503759398
Veuve du Vernay Sprklng Brut,1394,48.19512195
Viberti Barbera D'Alba Gemel,2417.58,42.62030626
Viberti Barolo Buon Padre,1268.71,48.25955183
Viberti Barolo Rsv 06 Volta,4065.57,95.52535069
Viberti Bricco Airoli,1362.53,95.68670048
Viberti Chard,308.23,64.84443435
Viberti Langhe Nebbolio,5043.51,58.44005464
Vidal Jackson-Triggs RSV Icw,3417.38,31.2777625
Vietti Barbera D'Asti Vigne,6401.41,9.077218925
Vietti Barolo Castiglione,6198.76,39.10814421
Vietti Nebbiolo Perbacco DOC,724.71,67.81609195
Vieux Ch Certan 10 Red Brdx,1629.95,46.66584865
Vieux Clocher Chateauneuf Du,944.73,69.76914039
Vieux Clocher Cote du Rhone,419.7,61.8394091
Vieux Clocher Rose CDR,223.82,45.71530694
Vieux Telegraphe Pigeoulet,2798.6,78.27663832
Vigna Magana Dignus,359.82,96.24534489
Vigne A Porrona Rosso,272.79,96.82539683
Vikingfjord Vodka,1103.31,82.69933201
Villa Cornaro Pinot Grigio,671.16,33.7922403
Villa Fassini Sangio/Cab,89.88,35.51401869
Villa Jolanda Cocnut Moscato,3366.94,24.31703565
Villa Jolanda Pineap Moscato,2450.77,20.09042056
Villa Jolanda Xmas Spumante,7692.3,17.68508769
Villa Maria Clr Slct Svgn Bl,831.48,5.78727089
Villa Mount Eden Gran Rs Pnt,449.64,31.54523619
Villa Novare Valpol Ripasso,4256.91,31.90271817
Villa Olmi Cabernet Svgn,107.88,31.03448276
Villa Rosa Barolo Piedmonte,1376.49,38.87060567
Villadoria Barolo,1439.64,31.50787697
Vin Vault Cab Svgn,352.82,64.79791395
Vin Vault Pnt Nr,314.7,73.84175405
Vin Vault Red,73.43,40.92332834
Vina Borgia Garnacha,2954.56,25.40039803
Vina Cobos Cocodrilo Corte,1874.25,99.09297052
Vincent Girardin Bour Bl 11,2098.95,10.64865766
Vincent Van Gogh Espresso V,167.94,23.07967131
Vincent Van Gogh Pineapple,1203.57,20.21984596
Vincent Van Gogh Raspberry,419.85,6.966773848
Vinedo de Los Vientos Alcyo,1790.48,36.44665118
Vinedo de Los Vientos Estiv,319.8,18.34896811
Vino Dious Cab Svgn 11,1245.11,9.778252524
Vino Dious Chard 13,662.49,7.862760193
Vino Dious Welch Rsl 13,899.25,15.59077009
Vino Rose,1982.48,36.26165207
Vino.e Falanghina Beneventno,558.57,63.35284745
Vinum Cellars Chard,358.05,31.52911605
Vinum Cellars Pnt Nr,433.7,3.6292368
Vinum Cellars Scrapper Cab F,2581.12,1.220787875
Vinum Cellars Znfdl Cal,275.31,42.69732302
Vinyes Domenech Furvus,692.79,67.82574806
Virginie Taunt Svgn Blanc,541.63,37.5883906
Virtu St Supery White Blend,879.56,78.35281277
Vista Point Cab Svgn,209.4,20.5730659
Vista Point Chard,310.61,20.02833135
Vista Point Merlot,125.64,7.927411652
Vista Point Pnt Grigio/Col,251.28,24.1165234
Vistamar Svgn Bl,477.51,39.66199661
Viu Manent Cab Svgn La Capil,167.88,65.51107934
Viu Manent Estate Rsv Malbec,615.72,28.04034301
Viu Manent Rsva Cab Svgn,575.28,39.5494368
Viu Manent Rsva Svgn Blanc,95.88,39.5494368
Viu Manet Rsva Chard,215.23,14.6959067
Viu Manet Rsva Merlot,287.64,31.53942428
Vivanco Rose,4016.65,27.52567438
Voga Moscato Italia,2905.55,44.280773
Volcanes Summit Series Cab S,143.88,29.19099249
Volker Eisele Family Est Cab,949.81,58.98969268
Volpaia Citto Toscana,8514.32,31.90671715
Volpe Rossa Pnt Grigio,2930.71,30.88794538
Von Winning Riesling Pfalz,2680.52,63.4033695
Voss Svgn Blanc Napa Vly,14.99,32.88859239
W Hill Cab Svgn Central Cst,8391.6,34.07764908
W Hill Est Chard Bench Blend,1829.39,43.16466144
W Hill Merlot Napa,3159.91,85.96130902
W.Laure Weller KY Bourbon,7019.22,34.63718191
Wairau River Svgn Bl,415.74,40.42430365
Walnut Crest Cab Svgn Rapel,5432.75,34.53775712
Walnut Crest Chard Central,7275.17,42.21853235
Walnut Crest Malbec,59.94,41.94194194
Walt La Brisa Chard,4507.42,83.73703804
Walt La Brisa Pnt Nr,935.76,74.49345986
Warre's Altano Douro Portuga,6149.16,37.22329554
Warre's Quinta Cavadinha,2549.27,27.48512319
Warre's Vintage Port 03,3399.5,20.52360641
Warre's Vintage Port 2000,1781.73,75.9503404
Warre's Vintage Port 2011,3674.44,80.46388802
Washington Hills LH Rsl,8714.44,8.775549548
Weller Antique -Hanover Chop,275.88,20.00869943
Wellington Cab Svgn Sonoma,521.71,25.41450231
West Cork 10Yr S Malt Irish,758.77,2.272098264
West Indies Blue Mtn Coffee,593.82,91.38796268
Whalers Vanille Rum,149.88,23.69895917
White Elephant Vinum Cellars,971.46,23.51306281
White Horse Scotch,1287.54,32.86732839
White Knight Viognier,142.89,39.70186857
White Oak Chard RRV,6391.22,16.52861269
White Oak Merlot Napa,599.76,34.65386154
Whoop & Holler Bourbon,5599.68,25.92719584
Wicked Bright Pnt Gr Veneto,3182.05,31.25595135
Wicked Silky Shiraz,118.44,31.91489362
Wicked Smooth Merlot,2213.25,34.9879137
Widow's Migaki Shochu,1319.6,74.4528645
Wiggly Bridge Gold Rum,6298.74,75.70847503
Wild Horse Pnt Nr CC,395.64,13.98240825
Wild Oats Chard Cntrl Ranges,527.56,0.644476458
Wild Oats Shiraz Cntrl Range,1426.81,37.9314695
Wild Shot Reposado Mezcal,599.88,8.141628326
Wild Turkey 81 Rye,215.91,21.88411838
Wild Turkey Diamond Annivsry,5534.59,88.29289975
Wild Turkey Forgiven,5169.06,84.04197282
Wild Turkey Honey VAP,677.65,88.7729654
Willamette Vly Elton Pnt Nr,1115.74,44.13752308
Willamette Vly Tualatin Est,914.79,24.62751014
Wilson Winery Znfdl,6187.91,1.492911177
WindRacer Anderson Vly Chard,1609.54,56.81188414
WindRacer RRV Chard,1679.52,22.89225493
WindRacer RRV Pnt Nr,755.82,10.51837739
Wine & Soul Manoela Douro,4046.02,93.17477422
Wine Cube Chard,135.92,9.520306062
Wines of Substance Cab Svgn,5467.19,7.721882722
Wisdom & Warter Cream Sherry,79.84,41.83366733
Wolf Blass Yellow Lbl Chard,647.28,87.28216537
Wolf Blass Ylw Lb Shiraz/Cab,194.85,78.49627919
Wolfgang Puck Chard,641.54,13.39589114
Woodbridge Harvest Spice Red,3588.79,87.55875936
Woodford Reserve Derby,5803.71,25.38341854
Woodford Reserve MC 1838,8329.11,88.35337749
Woodford Rsv Cotton Restrant,1471.68,97.51984127
Woodford Rsv Federal Cigar,1931.58,21.8743205
Woodford Rsv MC Classic Malt,789.92,73.08841402
Woodford Rsv Master Coll Pnt,489.95,73.76058782
Woodford Rsv Mt Washington,551.88,26.46227441
Woodstock Hot Licks,1114.53,95.20335926
Woodstock Killer Bee,1171.98,93.15773307
Woodwork Cab Svgn,143.88,33.36113428
Writer's Block 12 Lake Count,8851.14,26.22419259
Writer's Block Cab Franc,8106.93,27.81484483
Writer's Block Pnt Nr,2670.33,33.81492175
Wrongo Dongo Jumilla,1098.15,44.67513546
Wyborowa Vodka,579.74,29.67537172
Xicaru Silver Mezcal,119.96,28.57619206
Xinomavro Naoussa Young Vine,191.88,35.08442777
Yaegaki Nigori Sake,5321.58,25.40110268
Yangarra Est Vyd 10 Shiraz,550.8,41.83006536
Yazi Ginger Vodka,1289.57,38.7974286
Yellow Stone Ltd Edition 15,5564.47,52.45836531
Yellow Tail Bubbles Rose,1618.38,21.87125397
Yellow Tail Cab/Merlot Ausl,939,76.33865815
Yellow Tail Moscato Bubbles,259.8,50.98152425
Yellow Tail RSV Shiraz Ausl,8818.28,45.94694203
Yellow Tail Sangria Bubbles,668.66,51.32952472
Yellow Tail Shiraz/Grenache,878.6,54.54586843
Yellow Tail Sweet White Roo,1206.01,33.76035229
Yeni Raki,2915.47,37.24785369
Yosemite Road Cab Svgn,460.68,33.81088825
Yosemite Road Chard,1256.4,25.3008596
Yosemite Road Moscato,460.68,30.94555874
Yosemite Road Pnt Grigio,530.48,21.95747248
Yosemite Road Red,52.35,47.73638968
Yukon Jack Wicked Hot,175.89,20.92785264
Z Alexander Brown Uncage Red,179.88,34.22281521
Z Znfdl Tom Eddy,917.82,58.71194788
Z-52 Znfdl Lodi Old Vines,1709.86,99.08939913
ZIPZ Pnt Grigio,10.74,35.75418994
Zacharias Ambelos Phos Red,739.26,14.03295187
Zacharias Ambelos Phos White,689.31,28.97245071
Zacharias Cab Svgn,287.76,32.86071726
Zacharias Merlot,659.45,13.85548563
Zanetti Prosecco Frizzante,3466.53,74.25552354
Zardetto Pros di Coneg Brut,345.86,88.75845718
Zeitgeist Cab Svgn Napa Vly,4604.01,25.24864194
Zenato Alanera Rosso Verones,3968.74,5.844172206
Zenato Amarone,7739.84,41.21777711
Zenato Cresasso,2149.57,81.01573803
Zenato Lugana Brut,699.77,77.74125784
Zenato Valpolicella Clsc Ri,7242.59,32.85758272
